timestamp,temperature
2026-04-02 16:00:07.413952,9.848
2026-04-02 16:00:33.382899,9.883
2026-04-02 16:00:59.286249,9.787
2026-04-02 16:01:25.224403,9.832
2026-04-02 16:01:51.237817,9.877
2026-04-02 16:02:17.143351,9.827
2026-04-02 16:02:43.151897,9.871
2026-04-02 16:03:09.205952,9.828999999999999
2026-04-02 16:03:35.171902,9.876
2026-04-02 16:04:01.216866,9.801
2026-04-02 16:04:27.295440,9.866
2026-04-02 16:04:53.361100,9.865
2026-04-02 16:05:19.434218,9.832
2026-04-02 16:05:45.494571,9.814
2026-04-02 16:06:11.416590,9.866
2026-04-02 16:06:37.442246,9.719999999999999
2026-04-02 16:07:03.412785,9.865
2026-04-02 16:07:29.421314,9.858
2026-04-02 16:07:55.449707,9.888
2026-04-02 16:08:21.564630,9.811
2026-04-02 16:08:47.591376,9.827
2026-04-02 16:09:13.579523,9.865
2026-04-02 16:09:39.470780,9.880999999999998
2026-04-02 16:10:05.500962,9.873
2026-04-02 16:10:31.452213,9.828999999999999
2026-04-02 16:10:57.587899,9.870000000000001
2026-04-02 16:11:23.688701,9.858
2026-04-02 16:11:49.675454,9.886000000000001
2026-04-02 16:12:15.700115,9.888
2026-04-02 16:12:41.715875,9.858
2026-04-02 16:13:07.624557,9.877
2026-04-02 16:13:33.586326,9.831
2026-04-02 16:13:59.528682,9.837
2026-04-02 16:14:25.506231,9.854999999999999
2026-04-02 16:14:51.659597,9.887
2026-04-02 16:15:17.783045,9.75
2026-04-02 16:15:43.834490,9.861
2026-04-02 16:16:09.817842,9.690000000000001
2026-04-02 16:16:35.891911,9.844999999999999
2026-04-02 16:17:01.891505,9.799000000000001
2026-04-02 16:17:27.800424,9.848
2026-04-02 16:17:53.810125,9.869
2026-04-02 16:18:19.857130,9.793
2026-04-02 16:18:45.884943,9.901
2026-04-02 16:19:12.047352,9.674
2026-04-02 16:19:38.029869,9.880999999999998
2026-04-02 16:20:04.055494,9.858
2026-04-02 16:20:30.056172,9.887
2026-04-02 16:20:56.034353,9.904
2026-04-02 16:21:22.160124,9.853000000000002
2026-04-02 16:21:48.252286,9.893
2026-04-02 16:22:14.348045,9.843
2026-04-02 16:22:40.261096,9.838
2026-04-02 16:23:06.305268,9.868
2026-04-02 16:23:32.438025,9.861
2026-04-02 16:23:58.424996,9.852
2026-04-02 16:24:24.431607,9.866
2026-04-02 16:24:50.376342,9.844000000000001
2026-04-02 16:25:16.297796,9.865
2026-04-02 16:25:42.389945,9.849
2026-04-02 16:26:08.429305,9.894
2026-04-02 16:26:34.343787,9.884
2026-04-02 16:27:00.390840,9.860000000000001
2026-04-02 16:27:26.469300,9.838
2026-04-02 16:27:52.520301,9.847
2026-04-02 16:28:18.566835,9.913
2026-04-02 16:28:44.491436,9.9
2026-04-02 16:29:10.418507,9.882
2026-04-02 16:29:36.371392,9.883
2026-04-02 16:30:02.296660,9.923
2026-04-02 16:30:28.315996,9.905000000000001
2026-04-02 16:30:54.313311,9.867
2026-04-02 16:31:20.315601,9.865
2026-04-02 16:31:46.320397,9.893
2026-04-02 16:32:12.315551,9.885
2026-04-02 16:32:38.371062,9.879000000000001
2026-04-02 16:33:04.352958,9.9
2026-04-02 16:33:30.351924,9.927
2026-04-02 16:33:56.319544,9.877
2026-04-02 16:34:22.240833,9.878
2026-04-02 16:34:48.249580,9.883
2026-04-02 16:35:14.268445,9.856
2026-04-02 16:35:40.356746,9.886000000000001
2026-04-02 16:36:06.451493,9.915000000000001
2026-04-02 16:36:32.507776,9.914
2026-04-02 16:36:58.489574,9.929
2026-04-02 16:37:24.511585,9.889999999999999
2026-04-02 16:37:50.537505,9.906
2026-04-02 16:38:16.737115,9.91
2026-04-02 16:38:42.778860,9.869
2026-04-02 16:39:08.783836,9.917
2026-04-02 16:39:34.709915,9.865
2026-04-02 16:40:00.728112,9.907
2026-04-02 16:40:26.758250,9.899
2026-04-02 16:40:52.926817,9.896
2026-04-02 16:41:18.930436,9.892
2026-04-02 16:41:44.868848,9.903
2026-04-02 16:42:10.904528,9.897
2026-04-02 16:42:36.887749,9.886000000000001
2026-04-02 16:43:02.849883,9.886000000000001
2026-04-02 16:43:28.855728,9.9
2026-04-02 16:43:54.812385,9.773
2026-04-02 16:44:20.791897,9.889
2026-04-02 16:44:46.799416,9.62
2026-04-02 16:45:12.909427,9.914
2026-04-02 16:45:38.954419,9.92
2026-04-02 16:46:04.877168,9.861
2026-04-02 16:46:30.822047,9.869
2026-04-02 16:46:56.794849,9.825000000000001
2026-04-02 16:47:22.667516,9.889
2026-04-02 16:47:48.678508,9.870000000000001
2026-04-02 16:48:14.707749,9.931000000000001
2026-04-02 16:48:40.624782,9.859
2026-04-02 16:49:06.701636,9.915999999999999
2026-04-02 16:49:32.762882,9.907
2026-04-02 16:49:58.774033,9.863
2026-04-02 16:50:24.763277,9.865
2026-04-02 16:50:50.798484,9.902
2026-04-02 16:51:16.933396,9.887
2026-04-02 16:51:43.066294,9.858
2026-04-02 16:52:09.064219,9.886000000000001
2026-04-02 16:52:35.004523,9.912
2026-04-02 16:53:00.912523,9.885
2026-04-02 16:53:26.932551,9.863
2026-04-02 16:53:52.923656,9.908999999999999
2026-04-02 16:54:18.945097,9.872
